q,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
0.00347619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00385136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00422652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00460169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00497686,653.318,886.202,8632.59,6572.09,6725.35,6941.64,6794.98,6605.4,6534.9,6870.7,6261.31,6470.99,6292.59,6476.16,6239.78,5857.65,5597.57,5676.93,5916.5,6663.79,6701.17,6968.8,5540.96,5197.77,6145.03,6601.09,6793.15,5331.36,6584.54,6059.34,6710.37,6610.57,6463.97,6384.91,6797.72,6998.1,6469.98,6854.65,5545.87,6982.38,6777.86,6433.05,6372.31,6158.44,6671.08,7404.34,6424.45,6111.8,5794.34,6922.45,7222.28,6949.57,6361.65,7296.88,6805.85,6505.58,6161.6,6481.15,5787.06,6486.16,7391.14,6658.54,7410.28,7079.34,7485.06,5934.26,6730.14,5759.99,7030.93,6238.37,6699.82,7722.32,6948.05,6982.38,6975.22,7614.16,6823.16,7539.75,7358.27,7599.51,7305.13,7756.39,7892.16,7688.85,8061.49,9244.6,8272.83,8453.47,7641.49,8661.42,8492.75,9069.92,9559.7,8917.79,10112.6,9424.96,9696.37,10880.3,9656.36,10443.8,11429.5,10260.3,10935.7,10927,12189.8,11184.4,11850.8,13092.9,11544.9,13773.3,12500.5,13828.5,15180.6,14620.1,13874.8,14432.3,15088.9,15567.4,16601.6,16756.5,16460.4,16758.8,16682.4,17260,18278,18588.5,18641.9,19451.9,20293.1,20196.7,20624.9,21730,21360.3,21488.7,22381.2,21811.1,22557.2,23980.3,24274.3,24670.5,25150.9,25376.3,27052.5,25727.3,25417,26218.2,27411.6,27779.2,28434.2,28980.1,28736,29473.5,29849.2,29429.7,29216.3,31431.9,32587,32044.2,32261.7,33164.9,33944.7,33704.3,34712.8,35656.2,35816.6,36944.4,36069.3,35988.3,37440.4,39483.7,37759.6,38564,39077.5,38957.3,37857.5,39327,40345.1,40839.5,41241.8,41482.2,42205.4,42745.7,43047.9,44196.1,41771.4,44470.6,45548.2,43623.6,43702.6,43430,45442.3,45203.1,45012.7,45783.8,45686.4,46135.5,46542.5,47475.2,47989.7,46812.4,47094,50284.6,46990.2,48839.4,48192.5,49961.2,48713.1,49563.8,50982,49000.6,49443.4,47801.5,49355.4,51074.4,49381.3,50234,49817.7,52375.5,49393.5,50239.4,51575.7,50001.9,51562.5,51887.6,50400.1,50990.2,50560.5,51131.7,51820,51197.3,51020.6,50780.3,51060.4,51370.4,52036.2,51140.8,52620.5,52376.4,52281.2,51007.4,50694.3,53163.4,51144.5,51684.9,51034.5,51060.4,51388,54189.6,50897.7,52495.8
0.00535202,766.111,-173.737,8527.89,5835.48,7088.88,7059.28,6728.62,6301.1,6025.54,6777.44,7219.42,6508.78,7110.2,6446.37,6481.98,6375.28,5827.26,7028.14,6446.31,6122.31,6125.97,6894.4,6716.06,6121.81,6746.47,6319.96,6241.65,6881,5936.4,5628.02,6435.3,6317.42,6405.23,6391.49,6407.98,6909.49,6810.84,5856.38,6066.99,6342.03,6132.08,5809.46,6714.29,6252.42,6388.76,6967.05,6473.66,6625.28,6498.05,6350.35,6375.14,6794.93,6243.55,6738.98,6581.11,6104.21,6130.55,6858.25,6690.13,6421.73,6783.09,6451.87,7012.28,7295.91,6709.99,6874.08,7080.29,6213.49,6729.07,7365.3,6827.51,6848.69,6966.1,7471.5,7114.57,7540.33,7447.37,7049.26,7197.44,7608.39,6986.04,7484.24,7553.94,8240.75,8071.03,7900.18,8448.96,7996.74,8624.73,8988.91,8710.19,8701.79,9203.76,8818.45,9523.94,9128.52,9839.94,10306.3,9897.31,10455.4,10517,10557.4,10331.5,11410.2,11063.8,11342.3,10889.4,11189.7,12624.2,12393.4,13239.7,13570,12756.3,13212.7,14436,13626.5,14421.4,15557.7,14521.6,14669.8,15163.4,16193.4,15051.6,16744.5,16824.6,18375.6,18924.2,17769.4,18514.3,18439,18848.7,19061.9,19281.9,20004,20324.2,19913.4,20897.9,21651,22023.7,22074.5,23251.1,23231,23499.6,25282.3,25033.2,24483.9,25340.7,25650.5,27012,27035.2,27006.5,26396.3,27731.4,27786.2,28574,28246.2,29411.1,29912.2,30159.9,30365.6,30687.2,32002.4,31233.2,32300.4,32080.4,33189.6,32144.9,32813,33367.3,34542,35047.1,34573.3,34821.6,36685.6,36372.3,35756.3,37011.6,37930.6,37892.9,37045.7,37491.7,38592.7,39302,38167.7,39772.6,38871.8,40095.9,38706,40624.6,40001.9,40611.5,41072.8,41488.3,41154.8,42742.9,41197,41854.6,44557.5,42042.3,43419.8,43314.4,43529.9,42671.4,43764.6,44171.2,44088.1,44335.2,44736.2,45071.1,45589.5,43886.5,44529.4,45904.2,45392,45903.2,45877.5,44969.8,46420.6,45906.6,46204.4,45489.5,46196.7,46372,46254.3,45784,46159.3,46216.6,46238.9,46417.7,47515.8,46306.2,46508.7,46230.5,45529.5,45195.5,47250.2,47390.7,47621.2,46888,47178.5,47374.8,46813.9,46754,46203.6,46677,46971.4,46000.3,47606,46008.2,47073.5
0.00572719,23.1411,375.613,7230.83,5891.2,6980.68,7059.77,6449.64,6928.72,6849.08,6279.43,6895.46,6855.46,6222.95,6547.99,6928.71,6353.21,6202.14,6547.53,6340.26,6462.08,6079.19,5936.76,6283.48,6637.83,6532.05,6614.45,6259.06,6635.9,6292.78,6478.24,6315.74,6215.36,6530.83,6279.9,6282.14,6281.66,6399.87,6663.94,6053.35,6648,6632.03,6835.61,7113.62,5779.3,6669.02,6648.74,6453.39,6589.47,6219.22,6900.7,6764.05,6645.25,6325.21,6821.05,6828.93,6751.62,6699.05,7124.04,7110.09,6634.35,6048.11,6297.68,6568.09,6536.75,6631.62,6996.15,6668.09,6351.4,6913.16,6995.15,6707.02,7217.48,7271.01,7159.59,6965.17,7139.32,7203.15,7656.65,7165.37,7633.61,7484.75,7828.39,7758.53,7808.48,7947.39,7987.49,7519.92,8111.32,8224.13,8424.38,8367.77,8378.37,8536.94,8560.48,8490.36,8485.71,9760.68,9049.43,9615.87,9362.83,9685.4,9931.33,9783.9,10457.9,10379.5,10665.9,10835.2,11321,11732.7,11055.3,11680.9,11752.9,12170.8,12263.2,12690.3,12901.5,13155.2,12947.6,13882.4,13494.1,14802.3,14110.8,14188.9,15281,15135.1,16108.2,16544.6,16227.5,17454.6,17595.8,18063.7,17660.4,18075.4,17456.8,19066,19222.6,18327.1,19649.3,19569.3,20391.4,20573.3,20913.4,21921.3,21567.8,22190.1,22353,22887.1,23123.4,23424.1,24092,23673.9,24311.4,23807.1,25354.9,25213.1,25553.8,26842,27378,26686.3,28041.4,28431.7,28747.8,27696.9,29952.8,28581.8,29759.7,28815.5,30259.8,30352.2,30409.4,30572.7,29404.7,32307,31973.4,31941.5,31767.7,32186.9,32528.8,33774.8,32985.5,33797.3,34301.7,35425.5,35013.4,34417.5,35811.4,35283,35965.2,35661,35921.5,36045.6,36667.1,36837.3,37182.1,37406,37566.8,37789.4,38944.3,37873.8,37634.3,38478.9,38817.1,38258.7,38971.7,38882.1,39274.7,38639,38715.8,39362.8,40087.7,39639.4,39231.6,39922.3,38879.6,40067.2,40100.1,39738.6,40374.2,40040.5,40528.3,41217.2,41556.1,41038.2,40808.1,40538.5,41281.1,40457.4,40797.2,40366.9,42258.9,41772.8,42207.8,41790.4,40910.6,40646.3,42652.8,40411.1,41317.7,41714.4,40861.8,40706.3,41820.5,42154.7,41083,40986.3,41397.8,41041.3,41216.5,40650.2,41971.1
0.00610236,379.302,222.359,6282.85,6234.41,6236.99,6461.84,6674.31,6774.4,6267.25,6600.2,6576.6,6314.83,6232.95,6674.03,6339.02,6100.37,5899.27,6395.01,6079.9,6141.2,6074.9,6010.2,6576.6,6598.06,6350.14,6742.36,6338.83,6111.53,5988.11,5840.58,6347.06,6483.03,6641.3,6471.88,6430.54,6233.93,6078.79,6528.13,6079.36,6010.2,6272.24,6057.17,6589.41,6188.45,6287.13,6364.04,6035.48,6250.11,6452.58,6122.22,6400.3,6297.62,6554.21,6305.8,6592.32,6395.3,6552.51,6873.72,6644.58,6863.11,6689.88,6743.87,6738.1,7069.66,6723.31,6649,6725.91,6589.56,6949.09,6899.15,6712.8,6691.3,6551.83,6772.97,6742.61,6869.29,7002.89,7174.76,7384.63,6861.52,7135.5,7329.97,7510.66,7809.36,7685.75,7664.84,7696.71,7670.01,8354.32,7938.71,8388.29,8215.67,8386.37,9081.49,8631.04,9142.22,8578.36,8686.36,8709.15,8973.73,9078.07,8816.28,9084.78,9747.97,9897.35,9698.65,10326.1,10205.5,10903,10511,10581.2,10966.5,11637.7,11375.3,11546.4,12064.1,12242.9,12717.1,12837.2,12897.8,13793.5,13618.3,13962,14149,14461.2,14971.9,14604.7,15057.4,16026.9,15983.5,15882.7,16440.5,17038.3,16655.2,16650.2,17342.2,17372.6,18144.4,17364.8,18374.7,18229.7,19181.3,19671.7,20082,20288.3,20890.5,20473.3,20694.3,21600.4,21847.8,21549.9,22656.3,22955.7,22329.3,23251.6,23359.2,23614.2,23850.4,24150.2,24142.4,24900.9,24808.9,25518.8,26403,26191.7,25601.2,26552.2,26402.6,27177.1,27587.7,27410.9,27768.1,27878,28673.3,28169.8,29024,29069,29962,29661.3,30703.5,30128.4,30120,30777.3,30800.5,31021.2,31191.9,31618.2,31482.3,32193.9,31869.1,31501.4,32712.1,32707.3,32642.2,33088.2,33380.8,32999.7,34076.1,33552.1,33752.9,34323.6,33773.4,34117.8,34476.3,35496.7,34980.2,35421.4,34905.6,35213.1,36647.7,35638,35487.9,35855,34533.9,35898.2,35305.3,35718.7,36181.9,36347.6,35140.3,36340.5,36123.3,37044.7,36118.3,37169.9,36767.8,36650.7,36461.6,36588.2,35681.8,35828.1,36929.1,37282.6,36136.2,36298.7,36907.7,36542.9,36466.1,36969.2,37066.1,37297.7,37119.7,35844.3,36416.9,35404.6,36465.8,36280.3,37391.3,35613.9,36037.3
0.00647753,421.154,425.72,6051.83,5980.12,6466.44,6574.69,6552.96,6453.66,6509.01,6436.21,6393.19,6317.09,6737.9,5934.14,6453.65,6245,6399.71,6349,6034.65,6235.52,6517.18,6266.9,6298.05,5692.86,6361.24,6008.1,6141.42,6062.83,5884.46,6116.18,6293.05,6538.95,6351.93,6294.06,5935.18,6376.92,6259.56,6529.91,6195,6040.59,6288.55,6103.72,6227.99,6482.38,6054.93,6444.63,5962.92,6316.17,6325.05,6014.63,6278.45,6439.51,6670.32,6422.9,6574.69,6156.74,6828.19,7076.92,6602.74,6483.98,6025.63,6069.24,6176.7,6079.01,6561.4,6485.07,6630.38,6183.15,6656.47,6561.7,6384.39,6632.96,6637.95,7154.06,6733.04,6674.74,7109.54,6999.82,7057.92,7300.65,7331.55,7321.12,7366.79,7562.79,7420.36,7346.95,7285.69,7473.5,7716.36,7839.74,8071.36,8123.75,7971.31,8264.37,8232.08,8737.86,8008.48,8883.3,8054.42,8815.09,8865.84,8668.67,9177.86,9540.3,9648.82,9312.03,9778.97,10105.2,10426.6,10127.8,10374.5,10460.7,10699.9,10715.8,11413.6,12023.7,11349.9,11619.3,12373.2,12819.2,12341.2,12423.4,13003.7,13141.4,13341.7,13775.3,13687.9,13911.1,13839.8,14434.4,14141.9,14946.2,15235.3,15604.6,15582,15424.7,16573.4,16993.6,16817.1,17539.9,17338.2,17129.1,17565.8,17810.8,18299.3,18564.3,18935.6,19022.4,19500.4,19488.2,19964.8,20431.1,20105.5,20014.5,20228.1,20627.8,21583.8,22100.3,21854.9,22800.9,22305.4,22797.4,23027.4,23507.1,23088.7,23701.5,23356.5,24211.2,25128.7,24869.9,24763.4,25128.3,25528.9,25437.6,25607.2,25921.8,26074.8,27729.9,26952,26725.5,26328,27533.3,27945.6,28088.2,27956.8,28531.1,27955,28265,28600.8,29187.5,28851.8,29128.1,28836.2,29704.3,29818.3,30085.4,29126.9,30591.4,29706.8,30071.7,30968,31947,30840.6,30780.4,30762.9,31469.2,30899.4,31327,31180.5,31247.7,30654.5,31070.8,32137,31564,31832.6,31437.5,31901.9,32074.5,32160.1,32295.2,32637.5,32473.1,32306.7,32265,32507.9,32464.2,32633.5,32429.3,32434.8,32824.7,32753.8,33003.7,33048.9,32950.7,33272.4,33266.2,32769.9,32614.4,33127.3,34082.5,32370.9,32616.1,32200.6,33090.8,33039.8,32434.1,33084.8,33464.1,32398,32752.9
0.00685269,185.709,65.2522,6031.93,5854.65,6219.82,6510.43,6707.86,6497.5,6579.44,6164.07,6518.74,6179.74,6434.27,6394.42,6350.65,6412.64,6156.16,6112.22,5969.78,5599.26,6053.05,5821.89,5972.97,6057.4,6479.06,6080.53,6219.27,6017.53,5933.81,6076.87,6215.46,6180.03,5765.48,6339.29,6291.74,5953.75,6259.36,6152.21,5990.16,6295.51,6444.92,5791.98,6487.99,6124.48,6406.7,6473.68,6072.91,6112.4,6239.11,5846.18,6207.67,6072.72,6295.08,6124.44,6430.83,6259.2,6120.4,6303.32,6215.67,6144.27,6263.22,6044.95,6231.79,6414.15,6840.12,6775.62,6175.91,6584.61,6649.03,6525.64,6223.14,6750.64,6705.71,6562.17,6976.48,6521.49,6835.06,6850.74,6903.85,7335.28,7080.15,7042.92,7258.67,7198.07,7062.37,6838.19,7287.59,7124.15,7230.26,7480.67,6920.39,7914.44,8031.18,7549.36,7831.09,8064.8,8410.78,8435.41,7931.81,8163.51,9159.52,8597.13,9027.07,9042.85,8838.22,9239.78,9290.23,9543.19,9722.29,9938.49,10091.6,10311.6,10050.5,9918.52,10744.9,10688.8,10999.9,10930,11313.5,11671.1,11346.1,12056.8,12040.1,11993.3,12478.8,12600.9,12858.9,13083.7,13261.6,13643.6,13992.8,14125.1,14059.2,14281.4,13825.6,15182.5,15035.2,15138.4,15692.4,15447.9,15819.7,16365.9,16043.2,16484.3,16397.7,17251.8,17222.3,17358.3,17728.7,18207.7,18177.6,18660.7,18190.1,18722.4,19188.4,19908,19532.2,19704.7,19297.8,20590.2,20863.5,20238.2,20676.8,21362.6,21159.1,21799.8,21974,21832.2,22775,22401.3,22616.4,22429.1,22889.5,23719.3,23385.6,23223,23584.2,24133.5,24691.1,24184.9,25311.9,24817.1,24558.3,24818.4,25140.8,24860,25734.2,25029.6,25729.2,26230.1,25960.3,26199.8,25988.9,26461.1,26106.1,26785.4,27092.6,27309.2,26701.3,26946.3,27985.7,27678.1,27517,27404.1,27828.9,28117.5,28427.6,27848.4,27509.8,28554.1,28141.8,28618.9,28922.4,28542.2,28345.2,28331.6,28695.2,29579,29014.3,28878,28651.9,28976.4,30267.1,28865,29774.9,29216.5,29089.1,29074.7,29060.2,29550.6,29278.4,28709.2,29939.6,29162,29285.9,30251.2,29945.6,28937.8,29917.8,29668.6,30368.8,30339.5,29040.4,29882.8,29347.1,29411,29671.1,29624.9,29550.1,29712.5
0.00722786,213.686,156.361,5423.18,5538.44,6162.78,6397.69,6540.68,6629.22,6820.06,6422.66,6526.4,6281.58,5843.22,6264.75,6204.23,6320.63,6062.35,6185.42,6157.67,6241.13,6009.06,6266.29,6160.27,5908.54,6448.59,5982.54,6201.16,5983.75,6154.91,6267.05,6209.33,6322.11,6057.61,6259.19,6100.08,6267.98,6190.06,5963.91,6282.52,6156.2,6205.8,6301.44,6479.5,6321.63,6027.95,6076.73,6203.39,6163.82,6155.86,6116.41,5987.65,6247.63,6041.32,6372.79,6607.22,6097.29,6489.62,6276.32,6317.23,6412.27,6185.98,6456.48,6589.01,6377.76,6329.54,6438.36,6605.18,6356.17,6417.86,6194.16,6506.89,6848.06,6511.76,6358.63,6749.81,6821.03,6631.88,6753.17,6505.87,6661.37,6775.53,7188.18,7065.35,7062.13,7081.05,7088.25,7255.11,7173.9,7267.93,7364.2,7393.6,7475.66,7353.52,7283.29,7819.19,7934.22,7894.25,8028.36,8374.92,8242.43,8228.9,8239.2,8492.96,8580.26,8723.61,8470.41,8989.89,9302.72,9363.1,9119.39,9520.88,9614.93,9805.42,10145.5,9657.67,10255.8,10595.4,10451.1,10434.2,10693.7,11124.6,11487.4,11099.1,11416.6,11325.3,12168.3,12135.8,12219.9,12331.2,12829.7,12842.2,12985.9,12750.1,13244.9,13340.4,14021.8,13932.8,14375.7,13800.2,14725.9,14725.7,15052.7,14896.3,15519.6,15790,15926.9,16120.3,16754.9,16698.7,16838.8,16823,17684,17411.1,17395.4,17457.4,17968.6,18179.3,18168,18051.7,18364.8,19105.4,19246.2,19169.5,19493.7,19597.5,19937,19649.2,19918.1,20178.4,20852.2,20570.7,20704.6,20965.5,21327.1,21534.7,21287.7,22244.6,21920.4,22222.7,21778,22122,22303.2,22517.4,22764.6,23355.6,23360.4,23520.1,23357.2,23700.7,24095.6,23750.1,24154.8,24114.8,24221.9,24067.9,24343.3,24605.2,24657.7,25292.8,24291,25211.9,25225.6,25404.2,25150.1,25142.7,26429.6,25670.3,25226.9,25250.1,25364.7,25951.6,25779.9,26416,25648.2,25692.2,26353.7,26011.2,26584.1,26697.2,25573.2,26781.7,26245.1,26461,26064.1,26645.5,26993.4,26334.6,26444.4,26951.2,26388.7,26539,26348.1,27086.7,26675,26710.9,26828.8,26694.8,26825.3,26882.9,26671,27437.8,26744.5,26004.3,26748.9,26660.4,26976.8,26079.6,26738.3,26381,26745.4
0.00760303,162.447,38.2429,5164.64,5655.22,6561.09,6571.88,6407.58,6637.78,6488.32,6074.43,6302.35,6374.04,6301.47,6116.56,6435.2,5935.16,5919.07,5973.67,6081.11,6063.48,6154.71,5839.35,6188.36,6090.84,5994.8,6160.63,5938.71,5917.15,6070.5,6052.97,6118.12,5988.62,5998.4,5984.01,6161.23,6152.82,6082.23,5991.69,6061.41,5830.11,5998.8,6381.93,6201.9,6116.98,6044.48,5968.66,6034.58,6357.8,6055.84,6053.16,5896.65,6093.12,6370.75,6058.56,6153.29,6243.01,6328.06,6069.08,6118.48,6378.67,5995.25,6034.19,6549.56,6272.53,6327.38,6739.93,6293.16,6376.19,6529.57,6519.6,6264.2,6498.69,6320.16,6501.09,6578.82,6472.77,6629.88,6306.29,6488.31,6637.69,6970.93,7056.17,7008.94,7219.71,7009.06,6939.75,6890.76,6771.96,6705.85,7387.17,7090.02,7405.12,7408.76,7688.93,7834.84,7751.48,7735.75,7770.24,7407.76,8085.64,7889.79,8091.5,8092.77,8316.32,7936.62,8290.52,8557.51,8692.53,8784.87,8802.62,8845.9,9152.47,9211.62,9443.8,9294.79,9759.33,9705.15,9838.29,9830.71,10498.8,10243.8,10618.3,10672.3,10907,10360.9,11111.2,11472,12049.8,12009.6,11874.7,12054,12009.8,12390.6,12281.3,12753.4,12658.9,13254.6,13124.8,13470.6,13787.4,13844.9,13813,14212.3,14352.4,14740.8,14069,14662.9,15470.9,15286.7,15350,15151.2,15868.4,15838.1,15792.9,16153.8,16510.4,16995.8,16869.2,16624.1,16928.8,17181.8,17333.2,17573.2,18028,17942.7,18323,18132.4,18307.1,18746.3,18470.2,18791.8,19141.6,19234.5,19788.4,19679.9,19436.5,19886,20089,20693.2,20484.8,20731.9,20682.3,20507.1,21066.9,21081,21229.3,21169.5,20969.9,21723.6,21508.8,22225.3,21848.7,21906.9,21851.8,21954.5,22612.8,22198.9,22731.5,22061.6,22511,22868.6,22680.4,23467.6,23085.7,22875.7,23695.2,22864.9,22962,23022.4,23714.7,23370.9,23592.1,23169.4,23324.5,23644.6,23760.8,23900.8,24427.4,24125.3,23648,23600.4,23830.5,24031.5,24042.6,24091.3,23812.6,23918.3,23823.5,24251.2,24139.7,23807.3,24511.7,24104.5,24268.2,24067.5,24786.7,24513,24946.8,24500.6,24406.4,24439.5,24488.3,24490.1,24520.6,24148.5,24046.1,24266.8,24854.5,24439.5,24309.2
0.00797819,253.052,126.548,4942.19,5580.42,6396.96,6506.9,6336.83,6353.89,6167,6073.36,6154.94,6190.98,5999.91,6084.58,6314.1,6236.92,5603.14,6308.52,6102.42,6061.65,5986,6107.91,6174.9,6039.08,6149.94,5892.51,6291.4,6148.57,6033.4,5971.19,5880.88,5838.33,6153.51,6048.07,5804.63,5757.06,6035.58,6074.54,5901.76,6079.42,5963.03,6122.36,6245.79,6287.28,6135.01,5899.17,6073.35,6274.74,5953.3,6048.93,6050.65,6037.55,6297.05,6069.85,5979.67,6232.29,6315.17,6092.3,6381.49,6074.39,6162.05,6082.41,6403.48,6254.42,6078.07,6229.58,6094.02,6497.96,6788.88,6472.12,5956.5,6342.75,6265.42,6136.42,6245.46,6439.99,6670.29,6487.46,6065.01,6534.83,6605.27,6787.03,6549.65,6872.66,6791.72,6667.46,6885.18,7267.79,6805.58,6774.08,6951.01,6902.39,7476.77,7341.06,7260.49,7764.79,7160.02,7406.1,7282.38,7761.12,7698.15,7909.22,8004.82,8207.85,8041.42,8360.86,8466.57,8325.12,8453.37,8569.99,8614.28,8807.56,8897.08,8912.05,9107.54,9562.51,9105.99,9326.11,9710.79,9826.56,9787.11,9903.15,9885.39,10633.9,10290.1,10589.1,11134.3,10759,11131,11291.4,10983.1,11345.2,11635.4,11488.4,12064.6,11900.7,12221.8,12084.6,12493.1,12823.2,12625.6,12787.2,12807.4,13329.3,13432.9,13710.8,13898,13828.4,13878.1,14386.8,14375,14579.7,14910.3,14495.7,15079.7,14995.4,15148.2,15793.6,15532.3,16141.4,15738.2,16403.3,16481.7,16223.2,16358.9,16539.1,17025.7,16719.7,17580.4,17582.7,17394,17373.5,18105.6,18109.5,17981.5,18207.3,18089.1,18945.7,18698.7,18196,19398.2,18661.9,19065.1,19248.1,19297.2,19496.2,19792.6,19846.2,19708.8,19642.7,19982.5,19615.9,20116.4,19927.6,19954.5,20536.4,20696.8,20377.6,20698.9,20861.1,20703.2,21271.3,21122.9,21080.2,21343.5,21646.8,21439,21057.5,21124.7,21164.6,21332,21284.9,21493.3,21759.1,21771.1,21890,22179.1,22185.8,21534.1,21772.1,21824,22179.3,21941.8,21789.2,22301.5,22142.8,21692.2,21526.9,21786.2,22241.1,22021.4,22206.3,22339.1,21836.3,22271.1,22266.7,21865.5,22543.2,22497.9,22348.7,22896.9,21965.2,22140.7,22154.4,22252.1,22296.4,22322.5,22382.8,21829.7,22043.8
