q,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
0.252587,32.8744,9.7739,20.4052,58.1145,46.5985,61.6142,69.6617,59.5693,50.4256,64.7224,58.7538,56.5619,63.2678,56.3403,72.8579,52.609,46.3206,45.2085,55.4671,55.9062,65.5986,58.6938,71.8264,55.8505,62.5965,52.7298,67.2514,88.3975,39.5914,68.2273,87.2446,81.0219,77.5121,67.2795,58.043,68.4694,67.52,57.8295,71.0265,91.7536,54.3163,46.0423,48.7883,63.2404,80.9333,58.1504,53.4885,56.3977,70.8347,75.2254,65.2288,81.4571,76.808,62.3645,54.0436,70.4932,76.1961,53.5997,71.3887,61.9492,67.4489,55.1387,37.8396,41.1001,59.9644,73.4054,59.9644,42.9346,48.6255,57.7709,72.4372,75.6756,77.3302,75.8483,35.9612,62.8282,80.8454,68.2723,66.2051,70.4932,64.2484,64.6877,62.6611,40.9052,50.5234,70.3426,85.1563,81.9844,59.6305,43.1729,76.2938,54.1499,74.9715,69.905,52.4549,87.4373,49.5974,38.9948,73.9083,42.1363,79.088,57.2154,54.7002,75.3188,41.9395,66.1357,56.6759,59.6917,24.7013,32.3003,69.1771,53.384,41.6974,65.5985,44.4492,49.3202,50.313,72.4373,54.4251,87.6825,37.1521,72.3571,64.6205,65.9044,46.6417,58.423,58.0432,67.6198,80.5831,74.9714,47.1245,60.8826,76.8907,55.3029,41.0256,61.8453,92.0659,66.2052,56.4548,89.097,51.8416,60.5482,61.0079,58.6483,76.46,57.4865,68.4693,69.5417,28.6197,76.1137,65.7667,53.7105,59.4189,60.5068,59.919,60.8826,64.6539,71.4652,57.2156,84.9701,36.806,40.0639,66.9835,70.3954,54.4815,52.1275,77.7758,77.6014,58.1503,66.3061,62.2601,76.8849
0.252962,-9.22116,5.61017,6.05057,53.0684,43.0424,55.207,69.5435,54.4885,54.9805,50.0847,63.1583,67.4626,64.5977,9.20926,94.692,54.1383,34.166,65.817,67.2793,57.7935,80.631,51.4795,47.1809,65.9097,65.218,75.2957,43.5188,68.5725,51.6432,66.0033,65.3103,57.0333,72.1107,53.0357,58.1589,64.0933,29.1557,59.6859,52.8286,78.7563,60.0767,72.197,40.8921,61.5344,60.4102,58.6891,71.414,45.3521,69.4349,110.395,56.1714,33.8552,86.9344,68.4152,62.3944,57.4639,65.2181,81.8589,61.3662,65.8925,65.235,35.4938,53.7936,59.187,71.2492,49.1688,76.8492,19.24,43.3122,54.8792,88.6273,49.6544,67.6185,55.8412,67.4625,58.9882,71.5071,56.5642,53.6891,38.9401,72.4528,43.1344,80.39,64.9749,51.6523,72.3711,71.4141,69.6145,51.5371,45.7213,78.2117,42.7033,49.3851,56.0435,72.0261,66.3242,63.6621,61.3663,78.058,44.6998,53.3781,57.7624,66.9411,89.7727,70.3051,47.6107,51.2206,71.4198,86.907,59.5499,51.4329,85.4649,61.9384,59.9796,52.9918,48.3083,74.2646,42.1822,75.7295,95.0088,92.3578,64.4679,68.9241,82.722,51.6998,49.493,53.8533,78.7362,68.2338,54.9806,78.4892,73.4023,79.27,90.8132,58.6217,50.2511,76.5013,44.22,41.094,74.0055,61.1457,85.9424,71.4196,75.5569,65.9099,58.4548,38.2352,81.4914,33.1152,65.1429,62.2975,57.3625,77.1958,44.6505,53.1107,75.9815,72.3712,50.6764,56.0435,51.002,52.3392,45.241,65.6488,56.0693,54.6536,71.253,66.7711,58.8544,70.7356,64.5448,77.7925,75.8242
0.253337,-7.06149,-3.53629,26.7995,59.7917,57.0254,66.2932,68.6008,78.1351,90.3978,45.4568,62.5724,47.7902,21.3,39.3328,46.5345,58.2479,36.765,85.2786,62.3738,57.5831,64.1434,53.3851,54.6877,66.2199,64.6502,45.2966,60.5657,55.841,71.3604,38.0688,50.8337,54.2065,90.3235,56.6938,71.4397,66.5595,63.4423,49.9075,46.4859,69.1546,87.6877,50.8336,67.451,52.247,62.4055,86.7422,66.9732,67.1859,64.9867,88.9402,79.445,62.5035,23.8973,73.967,62.6725,56.8173,69.4367,70.9923,50.3456,76.2227,80.3061,68.5665,54.419,71.1771,52.9012,91.8497,69.0014,78.5693,61.2009,62.474,57.4598,47.195,64.4534,83.0065,77.7893,88.4277,79.7036,67.2393,70.8332,76.8341,59.3253,57.583,59.493,65.7133,68.3765,55.3917,77.0074,59.5292,69.094,40.1623,63.9029,45.8239,51.7034,27.1801,59.7979,44.4026,46.0989,46.4377,33.6295,61.3358,45.7099,70.1484,76.399,50.2903,61.9707,42.964,74.0433,43.4869,68.7543,61.1017,66.8259,49.42,71.7835,45.4566,59.6958,45.3887,68.5664,86.5645,64.3831,59.0943,48.9846,47.4169,61.0005,78.4022,69.6998,89.1709,67.525,58.7631,72.0475,73.0069,74.1329,65.1088,79.2741,56.9825,84.0372,54.3214,56.0507,55.1815,56.8173,67.4303,84.0688,44.8141,47.4051,58.1225,62.7407,82.5576,70.4777,65.0128,74.7488,76.7467,64.7465,52.7923,58.4542,63.8766,40.6385,38.6219,57.9958,36.0515,52.7874,28.968,65.543,65.3504,58.1228,60.1961,59.6318,49.043,55.7811,34.7472,67.1856,34.871,79.094,63.9922
0.253712,12.8653,-10.0714,42.8988,55.1292,50.6153,64.4799,69.1033,62.4178,88.2138,65.858,66.9139,64.695,40.3476,67.124,55.4256,53.5774,57.4307,70.977,41.3652,78.2601,58.7613,46.9065,80.5883,56.4285,73.4714,27.5599,59.9802,76.0375,48.8416,51.2204,72.239,59.703,67.2534,44.0882,61.7557,83.8623,61.5887,36.1884,33.6324,66.9358,61.5315,51.3823,63.0297,74.5574,46.3413,74.2858,50.4604,30.3731,68.4805,41.365,61.4797,72.1679,37.6526,56.8224,82.9815,66.3654,98.7873,72.3805,38.0428,73.2701,55.7701,53.0409,47.5115,49.488,53.4852,57.3783,74.3597,49.5656,70.3951,77.9128,63.0297,62.7532,62.1478,75.345,53.1574,70.1558,65.7512,46.2923,56.7076,47.2674,33.8082,72.9258,86.8852,68.7936,57.6987,71.5537,65.5999,71.7951,85.5513,52.0337,72.2672,62.2573,43.8385,54.2773,64.9709,51.9148,62.9789,83.6906,68.9253,75.4203,79.9435,57.3782,62.8123,41.4934,61.4223,44.2474,46.1313,50.5381,49.2851,66.3016,49.9322,78.3569,56.3143,70.2939,77.2939,38.2535,80.1335,63.9164,76.7533,52.7134,65.9209,77.5808,50.2133,68.8213,80.4017,66.1333,73.2984,64.8033,47.2673,66.0262,67.5914,78.3724,63.4823,69.1996,61.808,36.2114,57.1511,60.7013,68.1417,85.1953,63.9273,61.1972,67.8668,54.8176,48.4373,43.4851,50.0937,83.6006,58.5406,84.4878,54.9323,46.2548,65.8137,43.8385,68.9916,50.452,41.8736,66.4699,73.3259,72.1389,66.8497,70.1907,60.5915,60.0349,67.4635,86.7929,56.4285,55.8197,55.2126,71.8973,57.5949,73.69
0.254088,3.9996,-13.6973,23.8666,80.7165,73.0383,70.5687,50.2607,35.8078,92.5873,29.1378,79.0548,48.4972,69.5969,67.9012,53.3519,62.0534,67.1003,53.3517,79.3145,59.6368,71.9002,59.3505,48.0151,76.172,75.4719,77.8362,39.0504,74.067,61.698,60.9913,80.3644,40.0819,60.6169,59.1852,77.0453,77.3922,45.0049,61.5535,74.6895,76.9465,68.942,65.9587,59.9533,54.7194,56.6277,59.246,53.7303,45.2829,56.5755,90.6839,75.909,56.7346,90.9424,36.8366,73.9106,79.4042,50.5677,72.223,19.6767,77.9125,58.0426,55.811,72.6021,64.9862,75.9091,50.9053,57.9952,74.1737,70.6859,67.1707,47.3047,40.9192,44.6501,41.0764,62.0301,67.8464,77.0454,78.5246,53.2991,72.8504,76.6906,55.2638,80.3649,52.9748,60.8436,69.6443,61.6152,57.6647,62.0298,51.3281,68.6022,71.8806,70.3242,48.2907,42.6649,73.9736,74.7697,65.0182,73.6297,36.7419,51.6527,61.8,74.1612,54.5,52.7007,57.6066,70.0346,69.5244,48.6131,35.6831,54.063,49.2572,64.7161,75.391,60.0131,85.4365,51.4416,49.4854,56.4116,59.8475,61.9275,43.7731,60.8864,69.1592,63.0702,73.9106,60.8867,52.9748,69.7918,40.2029,55.701,66.7621,59.093,39.3646,69.2084,73.4424,42.8222,56.355,50.1309,62.0937,48.1514,59.019,46.3583,44.014,47.7847,79.9279,58.1602,79.7545,85.1552,71.0274,72.0702,61.3855,40.3956,65.5222,77.2109,46.7072,69.2084,41.5126,81.4105,49.6939,83.7651,68.3109,72.4135,59.6364,59.081,40.1676,52.5887,82.9836,60.9911,75.6552,50.2433,76.5931
0.254463,12.0025,-16.4303,28.3206,76.7109,74.2803,32.9328,64.9973,31.3902,70.4854,62.0404,57.1479,56.6881,74.2804,65.2111,49.356,54.3212,39.9742,63.1711,63.7995,48.5963,77.2109,48.8441,72.7285,60.5344,46.8928,49.0068,56.3932,74.8561,37.519,52.3863,68.6458,61.6223,64.3844,57.4059,42.5901,40.6067,57.1482,51.9855,85.2025,46.0143,51.6001,58.0681,73.3612,32.0049,70.3151,66.6374,38.6306,49.1685,77.1595,64.26,65.7653,49.3035,59.4869,63.7115,77.4968,50.5752,70.8286,80.7358,52.5187,61.37,78.2403,52.4165,77.0374,74.9714,60.2418,53.274,59.3209,65.3795,58.0305,55.6384,43.9523,59.7417,82.5802,26.7941,54.3887,63.6751,68.3561,72.1472,57.1481,37.2262,50.8998,70.7098,90.701,72.4421,53.0703,47.7647,74.1653,66.346,76.0039,68.867,41.6365,63.3387,57.1481,72.5573,61.1209,67.364,64.5525,39.6579,80.3845,70.0786,81.6576,80.3619,73.5902,92.9231,58.8222,73.6472,70.1306,67.3156,60.0352,62.0403,46.4324,47.3531,68.2368,59.7418,67.4358,86.8341,53.3368,65.5495,78.3678,66.346,70.3683,58.6165,61.4543,48.9201,75.2575,55.8997,65.5955,70.1446,42.2897,81.523,53.6639,49.7628,47.537,65.0128,50.5196,53.8597,58.9876,41.0511,38.147,64.5524,81.6581,85.6927,74.6836,71.2889,73.4173,58.1577,65.0131,44.1115,46.2258,68.9358,47.0302,46.7536,47.675,41.0511,22.3278,73.6472,50.0605,43.351,52.8149,72.2095,42.4137,51.7924,68.0667,65.6424,54.9807,87.4266,57.3135,76.9241,73.5328,72.4422,54.3883,64.9837
0.254838,-8.58453,5.98761,38.2604,72.3688,38.1003,59.2935,71.6447,71.1501,58.1823,40.0529,45.152,53.2398,78.5451,62.4573,51.9296,70.3272,45.4425,82.5233,70.5459,39.9392,57.5689,58.1365,65.7652,98.3546,57.1643,88.8307,62.8425,66.0448,59.6495,31.5194,77.9523,57.614,65.7088,40.9272,78.1263,56.8785,78.4019,80.6239,55.0371,87.4603,72.9452,85.1417,69.9751,54.2622,62.9585,71.9411,58.6047,45.8918,75.947,69.1954,67.9576,68.009,68.1263,53.8132,100.503,75.6028,64.8093,61.8772,60.3803,54.2192,26.2757,64.3596,42.5897,78.301,76.5019,45.8613,79.6499,77.4326,64.8677,28.3826,57.4048,58.0182,69.9858,70.763,65.3716,84.4017,72.732,71.9596,61.7768,62.5608,57.0429,61.0939,60.8109,79.8518,61.4268,58.8691,69.8763,67.1686,50.5439,51.6417,47.494,47.1407,33.4695,59.3177,56.6709,64.5803,62.7275,55.8929,49.8415,84.3228,74.4908,55.2806,73.3538,67.9572,64.7552,65.3165,38.9025,68.1262,57.8537,70.1447,63.0106,62.1111,73.9749,51.2809,54.7514,56.5928,68.8569,77.607,88.3718,46.4999,67.058,64.0834,74.9797,42.5067,77.6768,60.5472,64.1911,66.8324,50.8683,92.3308,73.6963,59.4828,78.0947,75.3246,87.5765,61.31,54.5878,64.4729,60.7621,54.6294,64.5803,93.675,57.7784,63.9099,66.8884,69.0152,78.024,71.9409,55.1162,53.5268,83.3445,85.3989,66.0447,71.6621,67.4526,64.8677,63.3547,76.6048,75.4655,89.0939,75.1889,79.9239,68.4071,64.2443,52.4665,62.624,52.0542,66.2699,57.1198,35.4067,60.8781,80.3228
0.255213,21.8371,3.38208,6.3342,55.5811,71.4735,33.2144,87.2,57.7784,35.8633,53.443,50.8042,58.2748,82.6762,65.0714,52.6953,57.7299,29.174,67.188,59.4062,36.0204,58.5769,50.7839,60.5762,69.6511,71.6917,55.1459,53.3023,52.3904,72.4066,52.9761,67.6129,49.2608,38.9801,82.7831,64.9804,74.668,51.7381,76.4184,48.0028,46.4857,48.4523,47.069,43.9498,30.8876,64.1769,41.7753,29.619,35.7081,81.3885,47.7133,37.1111,65.7056,57.3702,78.4712,88.7344,74.0286,61.8784,73.7825,64.773,93.4428,55.9132,52.0648,49.0813,56.7381,60.4763,49.69,56.738,42.8567,78.2958,40.3821,66.8084,30.1077,81.2722,87.6897,59.2087,51.3132,54.7039,72.5502,63.8779,37.1109,39.2947,61.7448,46.004,58.4115,54.1218,68.3338,41.3321,68.08,63.4104,43.0361,38.8111,61.2768,91.4251,67.8679,80.045,49.4405,59.2404,68.9697,64.0829,51.2929,78.9318,78.1221,54.4013,68.8879,72.1113,72.7002,52.7173,55.0328,73.8061,52.5093,46.4572,66.0841,39.6052,58.1102,63.1118,70.6313,72.1594,65.8755,50.8252,64.3445,54.8688,52.7884,26.6774,40.0783,57.0394,64.0095,59.3747,50.0143,54.8687,40.0656,45.8427,56.8458,70.0374,63.448,59.0119,29.1505,42.4001,53.139,65.1496,46.6175,53.6537,55.5837,79.8107,68.888,54.2367,53.7201,50.3578,23.1071,69.5607,36.1747,82.0871,68.2925,78.1144,47.5362,66.9305,66.1719,72.0624,44.2678,66.0034,48.7936,74.0991,73.8552,68.8879,76.2434,38.3516,71.3013,43.4934,78.3517,25.9074,45.3493,60.6093,54.4774
0.255588,-8.33105,-6.41327,32.4534,63.7125,67.5085,61.4178,66.4946,73.0075,51.2887,58.2199,27.635,74.9425,75.5066,38.3611,60.7776,85.8228,65.7859,81.1459,64.2609,44.3577,71.9334,65.4481,66.393,42.9323,68.6601,48.6017,45.2989,56.6786,59.9456,51.127,49.3967,54.9293,59.664,54.8903,59.4973,61.7246,49.8696,62.0599,61.2237,69.2078,36.6276,53.6541,54.7463,38.2028,49.7083,46.8711,51.1691,44.5069,43.8837,51.4659,55.8764,61.1959,41.3565,60.8911,104.377,51.1414,59.6639,44.6774,66.393,61.752,91.9063,62.5049,53.8009,70.0809,38.8307,57.2516,48.7739,69.2278,47.0219,70.0808,59.473,41.6695,56.5347,68.3195,50.3427,80.2498,62.8099,32.5006,66.9004,43.5659,41.0405,46.2532,46.8889,43.8748,45.1517,40.2502,62.5619,76.3617,44.6659,53.3616,93.9063,54.3094,53.6541,52.0566,70.5147,74.084,64.0935,54.1089,56.6788,73.0934,51.3174,70.0026,71.9746,52.0883,39.7781,54.5813,36.14,67.8827,52.8557,35.0491,51.6148,66.7663,57.4619,74.2977,63.7566,56.679,48.7738,50.4923,62.1985,67.3731,51.1414,51.4209,45.7719,36.14,65.1767,75.5437,77.0088,70.8172,64.399,65.0079,60.9438,46.5494,71.238,36.146,59.6129,75.379,95.7578,67.3735,88.5465,66.9354,53.2147,58.5017,32.8302,77.1831,59.9705,78.3285,89.6722,88.9568,48.5885,58.6931,68.3196,65.6826,71.3692,48.4503,76.1548,92.3787,77.5589,35.2042,65.7523,74.3421,62.6133,48.6119,75.2893,88.4293,45.7655,67.8105,50.0317,49.3964,59.6387,67.5085,71.631,50.7098
0.255963,-3.24548,19.0804,50.1603,82.6668,61.8612,66.0828,60.8615,64.4431,76.8799,54.6884,52.557,72.7498,87.1263,56.945,72.3475,50.6432,50.5598,67.2928,57.808,57.3484,44.1379,59.4014,43.8181,51.3431,36.3489,72.8662,66.494,85.3909,39.3933,80.8356,57.6053,57.0184,41.4016,41.8265,50.8839,49.3717,41.084,54.7555,85.1408,56.6298,52.5264,68.6194,42.6029,57.7346,41.3851,49.1837,58.4718,45.9725,61.0261,73.4383,65.7458,44.7347,57.1837,87.9976,55.9005,46.9136,44.1576,35.5943,53.9014,46.637,56.193,69.8796,49.4808,74.0135,35.8898,46.4078,62.5301,69.9431,46.568,71.2577,48.1052,78.5423,60.4399,86.5175,67.2429,71.0226,50.4248,72.1149,60.3588,43.2388,60.5662,68.8413,59.3545,54.5248,70.1024,74.3539,61.6954,72.7498,70.9141,72.9786,102.573,49.0734,68.1604,69.3146,54.2296,63.2007,46.6145,51.1514,49.993,65.4547,49.8577,52.8218,68.0423,79.5251,50.5598,55.2764,57.6794,77.4021,37.5591,69.8262,48.2914,28.5406,37.4243,72.1199,64.1984,56.4289,60.2337,76.0758,47.5335,80.5516,61.6119,44.4146,74.2995,59.0598,56.3935,60.0272,57.3117,25.6372,65.7456,66.784,58.2678,49.318,51.2378,82.4565,63.3589,55.2481,73.6677,56.2285,53.344,36.9647,67.802,65.48,67.7522,70.7983,64.1985,46.2466,92.5664,86.7993,70.0593,69.3676,59.8999,68.3813,63.3246,59.441,78.5594,88.7347,63.3591,64.0304,48.2405,69.4203,51.6097,66.035,51.0471,63.7843,47.6469,85.5264,72.4629,54.852,55.1472,59.5687,71.3734,76.9562
0.256339,3.35358,0.902466,42.596,77.4659,59.5659,52.8112,55.1971,79.2061,58.446,56.347,70.0555,46.8367,60.413,39.917,71.538,60.7474,60.6986,60.8822,62.0177,62.9871,51.9953,77.2737,76.3074,21.8325,46.6749,46.9996,70.7107,59.595,35.4001,49.5776,46.8367,59.2629,74.2715,60.1988,74.098,51.1951,84.5677,44.2495,50.7063,44.7294,55.5338,65.2183,48.4494,40.233,59.2481,37.9731,55.8934,61.1824,69.2861,73.1629,54.9055,72.4425,65.2412,49.4162,57.6326,48.1274,75.7241,75.9324,58.4324,54.5934,37.1756,54.9055,58.5991,43.2859,60.7152,77.5832,42.8019,76.3074,40.5574,61.1996,68.7489,67.9514,53.6233,47.8042,55.06,71.5673,47.9653,56.6988,53.6089,52.4847,62.0177,48.4501,74.7902,49.8994,43.4386,70.8226,54.9226,71.0234,62.3161,69.2862,57.135,54.7492,73.4419,56.8186,44.7426,50.2285,68.6319,56.0169,79.9467,37.6331,55.5634,82.4122,63.6201,78.1447,44.7422,67.1284,73.5076,48.7732,67.7822,51.9953,82.5019,60.7152,52.6482,74.721,54.2567,69.7708,23.4356,58.5991,68.1473,83.1166,63.1361,70.6505,66.3549,48.7736,58.6119,52.3161,62.4837,71.1654,41.8336,73.9255,68.3172,62.2973,52.6533,82.1935,73.2374,85.9882,49.2551,36.6781,59.263,64.757,61.868,47.4814,58.9447,51.0323,46.5135,55.2044,53.1325,81.0069,74.5121,57.7975,65.702,66.3788,76.5545,27.0035,65.432,36.6926,47.6434,58.9299,50.5409,69.4299,56.9831,71.6784,78.145,80.9157,66.3322,67.6115,42.6422,71.023,75.6881,66.8156,58.9297,56.3915
0.256714,-5.14999,3.18423,31.1964,47.1538,41.0375,72.9992,63.2312,69.8649,56.8324,46.514,75.6977,60.7024,72.3734,66.7976,74.2806,52.3313,65.855,84.9365,38.1105,41.5024,54.2503,56.3379,78.5609,36.188,67.8143,48.7706,70.5475,69.1226,48.7706,62.9537,40.8692,63.457,77.0133,67.2806,67.6442,43.7664,57.316,62.9922,71.3441,37.284,76.1454,66.9907,31.3711,33.3044,68.7563,33.9425,63.4955,80.844,81.7211,65.2461,61.0363,68.4156,94.6236,67.6201,46.8372,84.7594,49.9009,75.2834,55.3716,54.9145,58.7534,75.0768,47.3205,73.6243,50.3852,60.5199,43.6068,54.8885,49.0913,62.0045,76.8029,52.3161,43.2748,44.2556,44.2553,55.3994,67.1602,57.9902,51.9951,49.901,39.0797,58.9466,55.2357,70.5199,60.7341,58.1054,57.6706,88.2748,47.1577,25.9965,57.456,59.9159,56.3486,36.8576,77.9431,76.7383,74.2808,58.7534,61.8541,58.2971,63.6441,74.0411,55.7106,57.1631,42.6459,58.7534,55.3994,63.6249,41.0376,61.9868,40.7018,64.4254,51.0316,65.3717,61.8367,74.9373,68.7827,36.2042,52.0004,66.5071,66.8463,66.6273,35.7039,71.4037,66.6762,49.7372,44.415,60.8534,47.4801,65.0556,49.2554,81.4595,54.9143,46.6726,61.0026,51.8458,47.1578,66.9905,69.2668,68.4684,52.0048,44.4236,62.1718,79.9182,49.7382,44.9062,37.4698,69.7231,54.0774,71.1737,40.8693,97.7122,62.8232,51.5112,53.6236,51.9899,86.1136,28.2922,52.7935,58.1314,36.5304,45.8666,57.1632,66.6999,56.5035,45.2264,38.1236,83.4375,64.4044,75.3529,52.4788,43.1039
0.257089,-1.84827,-18.8618,22.3019,40.6437,62.11,43.3313,43.3951,58.9832,52.0753,45.0037,67.3813,30.8444,41.6706,60.7893,51.5771,67.7517,55.3677,59.4872,65.5877,48.7718,64.7447,72.7901,58.9832,59.6479,40.5423,59.1503,77.4298,67.5664,38.4308,70.6671,38.2506,55.8617,47.9549,65.7181,73.9725,58.0039,58.0003,52.8931,78.7372,61.8063,41.7246,82.1935,38.9241,38.4309,69.1865,50.9261,64.7792,67.7058,69.5446,57.6745,34.6124,69.3383,91.6213,53.2304,62.1103,67.2273,68.7101,33.7505,49.6142,56.5209,47.6418,67.7213,59.1502,49.9316,69.6982,55.8604,44.99,83.1453,48.628,89.4648,67.5365,90.4081,76.3215,52.5691,57.0128,80.2817,71.5023,61.1438,96.5117,50.9197,40.3637,67.5663,64.7684,67.5367,68.4015,48.4671,55.8612,76.2686,45.6568,46.7934,63.5777,62.1257,27.3884,51.4243,73.6283,65.4315,42.1839,71.8039,56.6851,39.2177,71.8666,70.1543,56.3558,54.3791,54.3804,44.1901,56.5209,43.667,42.3773,57.3418,50.9199,30.1649,59.9814,56.3547,69.0328,56.1907,90.4532,73.9497,63.442,42.2006,27.694,40.4216,56.1901,77.8068,42.3595,35.471,54.214,53.2302,80.5698,56.5191,69.05,43.697,64.9363,56.0263,58.8178,81.6242,35.2879,53.0627,49.9315,72.8349,65.9265,62.5923,44.6557,71.1805,73.4783,63.5777,68.3861,59.3159,77.8652,67.2125,64.9124,66.0825,79.9311,66.3939,65.1057,53.559,88.8841,50.1004,57.339,68.2157,65.8866,71.0087,56.8498,69.0498,54.7104,55.5315,75.9481,85.6497,65.2381,93.6824,63.4313,49.4141
0.257464,0.446228,-5.16144,34.2091,72.0895,40.0445,60.6396,70.1823,67.5151,81.1006,42.2127,48.4062,50.9211,58.4512,67.8487,43.3503,45.1552,69.3623,62.4885,54.0894,55.097,71.3733,58.9753,77.0596,53.5992,48.2254,66.1777,60.644,58.6242,55.1211,72.882,59.4718,47.2183,46.2116,71.8656,71.2113,62.9921,72.0467,41.6522,61.4838,51.7166,60.9846,47.903,72.7108,36.5265,46.7375,72.3792,51.2118,70.368,68.1973,74.2433,33.1226,68.5198,85.1519,67.6852,66.1776,76.4169,84.4718,48.3653,37.3746,43.8269,55.4589,64.8384,74.7212,82.9618,52.2528,32.1978,57.287,39.8863,62.994,79.4378,35.0189,46.2348,77.1098,59.9749,91.6634,54.417,66.1795,61.1397,26.2746,50.2389,63.6626,50.0584,45.6848,62.1572,64.5025,69.3552,84.5234,62.4899,82.6094,56.6087,34.5525,52.5779,55.9509,76.887,83.4403,48.8695,36.2994,39.8863,59.6318,70.5466,52.3997,54.2914,30.6055,53.763,86.9594,45.9144,51.8953,23.2047,63.1622,74.3901,59.3008,59.3008,43.8539,75.3956,44.0382,69.205,78.4309,58.1366,75.0793,64.502,52.2528,70.6897,49.0702,74.0841,67.1857,44.0649,60.1406,65.1726,64.335,69.0287,48.5471,62.994,59.4597,56.4448,73.8744,51.2119,65.0047,84.1186,55.7768,62.992,60.9727,55.1305,42.8464,77.9273,96.3721,60.6519,53.4229,73.3845,53.6248,45.732,80.5976,57.1125,55.6007,75.5675,82.3286,56.9659,62.8275,52.4301,82.4105,61.3144,61.9893,65.1731,65.8452,60.1358,59.6444,60.9847,58.128,49.412,79.4177,43.5623,44.3823,37.5516
0.257839,3.82428,26.478,36.3836,39.2127,40.4128,73.4852,47.2183,53.8427,88.3471,69.2271,74.2556,16.4311,72.8552,65.3218,59.6905,79.5382,56.1129,66.5021,69.1042,45.2533,38.6273,43.6515,76.1662,60.3303,35.2075,50.123,78.8033,41.3591,35.0723,62.9129,49.9598,72.6557,37.1529,67.2621,56.9275,48.9865,49.9598,84.8587,64.0515,34.6796,64.5191,53.3611,65.1737,36.5288,66.7985,53.6845,61.4972,63.8842,58.3957,53.0415,65.3604,58.6956,73.3137,65.6591,81.1953,69.2514,62.929,57.2658,38.7986,59.2141,63.5486,44.9342,74.8836,77.5193,56.1202,44.9482,33.7484,43.6515,50.4456,71.1967,28.2752,56.5986,66.0347,75.7135,71.3406,58.24,64.7054,60.8428,53.8472,61.4698,56.9354,60.343,84.3716,48.6666,59.7014,38.6422,76.1249,55.3048,65.0234,54.5016,30.2417,74.9457,75.7133,66.2921,66.7987,67.9834,61.6366,61.6073,54.015,71.3675,59.7013,55.135,63.9017,77.5191,53.1989,57.2397,54.3426,32.4438,78.2822,75.0556,65.3607,44.4482,49.4731,52.713,44.288,53.528,59.5244,66.1446,45.5809,60.164,77.0328,70.4863,73.4557,49.9579,69.0806,45.7534,45.7462,79.7388,60.4974,56.7625,44.2797,62.0926,44.112,58.7175,52.2247,68.3234,51.9034,50.4456,49.3114,54.3385,53.8553,83.5779,39.7421,48.3388,46.2328,65.6374,34.8766,77.4841,74.8503,37.1702,33.9245,48.174,64.7237,79.1149,67.6662,61.1221,74.0533,52.3893,73.5685,45.4207,69.372,54.4966,56.6066,54.0147,65.6592,57.2397,17.0645,71.3401,73.5987,54.978,76.1992,51.2603
0.258214,-8.62027,11.854,21.2678,45.4172,49.0251,69.1648,52.2989,78.5958,34.4615,73.099,42.4356,72.7385,60.9778,55.0712,55.1556,64.5123,99.1375,61.5434,31.3547,67.5675,51.8429,60.0128,69.5698,53.2311,47.0097,80.8954,72.9098,52.6563,31.4965,37.4953,67.4223,39.5606,57.6515,86.3835,39.403,61.011,49.8785,64.5414,49.8784,47.9753,77.0029,49.8787,72.3966,34.1522,63.0025,59.814,69.8469,52.3745,58.5143,59.0467,32.1114,48.863,59.4141,93.1123,104.798,60.8441,44.8815,60.9775,40.8989,50.3179,50.4559,67.7612,63.8978,47.0099,83.1917,36.4963,55.523,62.1366,64.2603,66.165,55.3991,63.5338,58.8458,58.3846,75.3967,59.9115,61.7409,46.7477,56.258,69.8895,55.319,61.177,62.4102,57.5238,34.8611,75.2382,42.6405,52.005,49.3468,53.7213,79.839,69.6976,33.9297,29.0665,79.4756,76.4344,65.8018,66.915,60.1118,70.0602,56.1807,65.6854,78.4029,60.8441,75.7558,73.2863,50.8507,32.2663,45.8381,71.5047,57.1196,54.459,65.2695,39.0894,60.6771,38.2776,54.9911,71.3343,53.5588,68.4852,48.074,72.9426,49.5081,87.0946,49.5082,64.9602,49.5082,59.6484,72.55,81.2442,60.6443,55.7653,64.7085,46.6387,86.3831,54.3766,52.0051,66.8903,18.2772,53.0265,55.1146,97.3452,45.0418,74.1464,57.4861,76.6561,66.3341,58.2198,66.0464,53.4371,80.7129,75.5554,27.627,61.5742,76.0751,73.2863,48.7026,54.6631,58.2555,56.5872,67.446,21.8517,57.6516,42.0056,67.0848,76.472,56.4223,36.0562,56.6257,37.3393,63.169,70.3617
