q,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172
0.263467,-2.33719,-0.119888,1.9399,0.923439,0.705486,-0.46653,1.11338,0.758144,2.13507,0.400631,-1.93612,2.28402,0.0121078,-0.21701,1.86304,-1.70023,4.18753,-0.869476,4.38844,-0.236549,2.19328,0.484467,2.17007,-0.789608,2.25134,0.453472,0.762562,3.47744,-0.111248,3.74148,-1.07929,-0.738155,1.28988,1.75854,1.93295,1.90987,2.08874,3.081,0.853085,1.8822,0.961563,0.921108,1.19474,-0.0544739,2.53776,2.88311,-0.537621,-0.813251,0.877712,-1.94236,0.679634,-1.44589,1.58193,1.80918,1.32164,-0.1157,1.54618,-0.453594,3.30763,4.49885,1.62918,-0.154808,0.095993,4.03283,0.614258,-0.50732,2.07449,-1.16421,0.524437,3.48696,1.36672,2.56985,2.25368,0.0893745,0.279446,0.612759,-0.998356,2.60185,2.63943,2.34688,3.22414,2.3046,1.54855,2.947,-0.365276,0.442719,1.54098,0.400631,6.68083,1.87311,2.56044,3.87811,1.33261,-0.203968,-1.34925,3.91061,-0.5117,-0.903687,1.27167,2.15136,-0.481712,1.32585,-0.116695,-0.645298,2.45752,-1.53655,1.54388,-1.38921,0.467205,-0.584976,-1.62241,3.11452,1.30128,0.766979,-1.75447,0.936123,0.418407,2.78295,3.19073,0.299274,0.810627,1.21292,2.97849,2.75014,-2.29776,0.314613,-2.29966,-1.23134,3.08303,-0.0426483,-0.997257,3.75714,1.85378,-1.21917,-0.177834,0.135632,0.579334,0.592751,4.18254,-0.793991,-0.45974,1.81017,-1.93487,-3.23355,0.314613,1.56136,-1.50278,0.719017,-0.879398,2.9707,2.74192,4.69281,1.02961,3.11668,2.09336,-0.12431,-0.324017,2.83491,0.639439,4.28777,2.52604,1.49143,0.157917,4.57976,-1.76569,0.555599,0.327896,-1.49437,0.537762,-2.13932,0.959881,0.285908
0.263842,3.18401,3.63137,1.151,1.19494,-0.18346,2.82033,-1.81848,1.2062,-0.435608,2.2697,-1.42253,2.0315,-0.972542,-1.73579,-3.20514,-1.18474,-2.36486,-0.703049,2.99844,-1.84344,-2.24516,-0.671902,-1.37543,1.60569,0.571667,-0.612961,1.38872,-0.95554,4.24759,1.01234,-0.379288,-0.570789,0.140125,3.28458,-3.04287,5.21711,-0.834934,2.83684,-1.45818,-2.64209,2.03507,2.26048,-0.845669,1.9029,2.91246,-0.389744,1.94821,-1.53682,5.60356,-0.805065,-0.211639,0.674297,0.790012,2.26666,-0.452869,2.90693,2.7151,4.0816,1.10812,2.75246,-1.38591,0.81881,1.87526,1.12608,2.03868,3.76397,2.35589,-0.554871,0.703228,0.212559,2.53211,0.538319,3.51805,3.02682,1.96823,-2.32607,0.769917,-0.226887,0.966038,-0.670765,-3.15994,1.87692,0.397762,-1.57981,1.05283,-1.0724,2.17389,-1.82479,3.70832,0.551964,-1.07453,1.85912,3.74184,1.12608,2.90937,-2.37519,1.26267,3.98274,-2.01311,1.71998,2.89277,-0.177078,0.23465,1.66034,-0.190109,0.23027,1.01772,-0.159615,-0.246403,0.832588,-0.483063,-1.9324,2.91481,0.68087,-0.617329,2.09989,1.21973,0.0444298,-1.5987,-0.324497,0.369698,0.151096,0.596359,0.28075,4.00462,-1.8227,3.27584,3.12079,1.1409,1.37742,0.23457,0.663116,0.618515,-1.58899,3.29176,-0.313858,0.313686,-2.43354,2.52505,3.29416,1.13862,2.26748,-0.532684,-1.30393,1.91598,2.99598,1.42048,-0.170258,1.15429,-0.0418282,-0.891949,3.30376,1.03487,1.44561,-0.207302,-1.19738,0.0254822,-1.42253,0.908264,1.1092,4.41761,3.54954,-1.35869,2.92355,0.0860748,-3.09996,2.99843,1.25135,0.360058,1.1409,0.343105,0.105816
0.264217,1.63183,0.558189,3.25907,-0.0811844,0.6772,0.563812,-0.424294,1.17596,3.63461,-1.40996,2.7361,0.214951,2.65175,0.637287,-1.63124,1.99093,1.07574,-0.911831,-2.55288,-0.806011,-2.6318,1.34492,-0.15937,3.26861,1.25474,2.64719,0.646194,-0.451008,-0.413528,-1.15343,0.393524,-0.155231,1.00014,0.581444,0.757473,-0.244133,1.71691,-0.846066,1.53883,-1.60461,0.222973,3.20918,-0.608864,0.356018,-1.04572,-0.420021,0.581444,-0.765564,-0.396332,2.55082,0.560974,-1.31457,-0.576748,0.719463,-1.01788,3.94518,1.257,1.37881,3.4809,0.405529,2.05469,0.966587,1.57745,1.36293,2.36423,0.166721,-1.33239,-0.763344,-0.0399551,-0.442478,1.87891,1.04265,0.721699,2.72905,-0.462944,1.11832,0.561531,-0.791088,1.3811,2.95692,3.93067,1.5801,1.97312,3.4731,1.11158,-2.52864,-3.81898,2.3285,0.294403,1.94502,-0.481197,0.0468979,3.35613,1.27389,0.296684,1.59822,4.26351,-1.83643,-2.22124,0.975948,1.97244,0.504139,-1.67053,2.78762,-0.486679,-1.40689,1.52236,1.85607,1.50651,1.78315,4.91733,3.10831,0.563187,1.54102,-0.291706,3.05085,-2.19462,3.84166,1.57971,2.13675,-2.77312,1.54567,0.209839,-1.79482,3.17223,3.13197,0.135429,3.00123,0.663643,1.79222,-0.68351,0.36483,-0.481201,0.693146,-0.124775,-0.0768242,0.728531,0.385731,3.74068,-0.56815,-1.12434,0.902168,2.81559,2.5013,-2.29802,1.89718,1.47919,0.0666733,0.679794,1.17682,0.414398,-0.648674,1.09362,2.30675,-1.21715,-1.13861,-1.69958,1.66655,3.99842,-0.170467,2.1561,-0.489723,2.97516,2.53687,-0.835491,1.77404,-2.46382,0.95351,-0.561714,0.752911,-1.46423,1.6802
0.264592,-0.595764,-1.07247,2.0117,-0.405247,-0.739792,2.08352,2.0743,0.743904,-4.71459,1.11875,0.788433,2.37576,5.35256,0.0753708,1.07339,0.282753,-1.16394,-0.439789,0.565228,2.99451,-0.657616,1.30398,-0.58419,-1.30312,-1.17437,4.30466,5.49206,-1.37498,-1.1407,0.254112,1.90001,2.45687,-0.771797,0.393036,3.23886,0.748291,2.36354,3.42875,-2.19077,0.62672,0.201027,1.86843,0.0753708,4.14197,-2.67721,0.181267,3.24119,-1.42127,-0.459179,2.30112,2.74449,1.1256,-1.50571,2.05785,3.1511,1.89135,3.77146,1.43285,1.68334,0.395302,1.01728,2.70316,0.883442,3.69419,-0.637821,3.55972,-0.31879,1.14363,-0.933887,3.57644,0.924614,-1.11114,2.06017,3.25074,1.55897,2.67397,-0.860355,3.01111,-2.64697,1.20914,1.9724,3.45182,-0.0291367,1.19101,0.67345,-0.547722,2.06047,-3.33929,2.46067,-0.329914,0.30471,-1.12597,1.83852,-0.196136,-1.3326,1.00594,-1.29055,0.379799,-0.504494,-2.99062,3.49006,0.979057,0.271431,2.36579,-3.296,1.69363,3.29372,-1.94123,-0.904068,-1.751,0.176903,-0.323498,0.939503,-4.27627,4.01546,3.3057,0.377663,0.454784,1.64556,0.631256,2.79327,4.07872,-0.571301,-0.239422,2.86853,0.836441,0.302696,0.596359,1.23627,0.832039,1.89205,-0.506756,-1.68935,0.327003,2.20383,0.543541,1.5953,0.280552,-1.0734,0.0220413,1.99516,0.0732536,3.06326,-0.225945,-0.206993,-2.18876,-1.78429,1.17298,3.53463,3.59098,0.0243263,5.53994,1.50959,1.84937,0.0907784,0.459312,1.9513,2.97298,1.18189,1.48974,-0.975731,-0.178699,3.51404,0.673428,0.686775,3.46711,2.74775,-1.30107,-0.0663528,-0.0958786,-2.44369,-0.243309
0.264968,1.28803,2.2989,0.950897,2.55139,-2.98245,-1.26669,0.370834,-0.637146,0.694138,1.00408,0.138172,1.39425,-0.498257,-0.824402,0.0466194,1.4795,2.00294,1.60977,0.928429,-0.295368,1.6716,-1.01145,-0.820019,-1.51168,0.354424,1.97289,2.01903,2.90825,-1.53894,1.90682,-2.09064,-0.269562,2.56542,0.305759,-2.62444,0.555889,0.649597,-0.519886,2.84444,3.08783,0.852646,-0.741501,2.6497,-0.476723,-1.00088,-1.08801,-1.52438,0.477715,0.399563,2.7859,0.466022,2.38253,1.31233,2.8284,-1.15403,1.20048,-0.92625,-1.62001,0.176922,-2.07128,-0.465054,1.2513,1.05363,0.0115395,0.678665,1.98531,-2.02794,0.571495,4.4261,0.810284,-0.828606,0.870537,-0.92625,2.60284,0.97052,-0.515575,4.49292,-0.00588989,-0.336876,-1.65509,-0.64156,1.88156,0.633858,2.54185,0.0269127,2.23672,2.27718,1.55262,0.651733,-0.393127,1.95982,1.49534,1.23986,-2.91507,-0.626457,-1.29837,-0.400307,-2.45167,3.73475,-0.481007,1.73546,3.42464,0.374325,4.31,-0.971142,-1.18843,-0.0120926,-2.76844,0.338993,0.25618,1.28524,0.801121,0.743286,1.10902,0.963627,1.28211,2.30272,-0.367271,2.52071,2.54435,-0.123383,0.656296,0.198959,1.88624,2.41743,0.274906,0.945732,-0.504734,2.03856,-1.28354,1.19936,-0.376446,-1.60959,-0.490925,0.129349,1.6442,-3.29083,2.84914,-0.83503,3.79272,1.9445,-2.38057,2.78544,2.55114,2.01206,0.285919,3.60725,1.88223,-0.22998,1.74038,2.42221,1.51366,-0.905094,1.61897,-0.0776863,0.917252,-0.114594,0.321259,3.08186,0.448277,-1.92801,-0.977398,1.57546,3.96123,4.43342,0.155819,-2.08983,2.70146,2.79301,1.85513,1.76726,-0.947624
0.265343,0.0560341,0.151966,0.384747,3.87157,-0.186428,0.744595,1.11756,3.59729,0.975994,0.251686,-0.751148,2.75799,-1.12914,0.251663,2.78517,1.6063,0.722332,-1.79621,-0.496754,0.231876,-2.7784,0.247334,-0.793888,-0.370934,2.24661,-2.07202,1.78806,5.58223,1.7973,3.48494,-1.35905,-1.08458,-1.36456,1.14455,3.244,2.16995,1.88587,-0.76828,0.83559,3.28694,-2.39227,0.910881,-4.32985,-0.916664,-0.986774,1.313,1.04901,-0.108315,2.38892,4.02035,-3.57111,2.26316,-0.86171,2.24663,-2.19501,-0.976398,1.86627,2.47741,3.20588,1.24241,1.77208,2.51446,-3.14055,5.42099,0.677757,-0.544842,3.68156,0.467026,3.0577,2.14855,1.29712,-2.18479,4.44934,0.48468,0.981701,-1.71939,-0.4035,1.67887,-1.2459,-0.521084,2.25608,2.98185,0.720547,1.46995,2.09531,0.580235,2.91727,2.44699,3.98872,-2.44528,0.864662,1.90883,4.50501,-0.403488,-0.974201,-1.48318,-0.836044,0.271511,0.526932,0.2267,1.11071,0.589031,1.98041,2.17454,-0.186668,2.74146,3.20325,1.94219,-1.30769,3.19608,-1.46003,-2.72542,0.355461,0.360367,-0.455357,1.87551,2.27479,1.39705,0.493591,0.71563,-0.25584,-0.876564,-1.35405,0.411716,3.15794,4.64478,-3.33152,1.73164,2.76039,4.44902,-1.06334,-0.142788,0.769108,-0.258018,-2.09747,1.20117,1.11297,3.41831,2.53075,-2.85988,1.89628,-0.323116,4.021,1.95726,0.6357,-3.93636,0.00468063,0.87822,1.82613,-0.134045,1.63376,-0.557819,0.549179,3.94916,1.5085,1.78355,-0.729633,1.5427,1.74759,0.33556,2.35162,-1.91462,-2.78249,1.23559,0.10244,-2.93326,-1.83359,2.78518,1.82943,-0.590931,-0.567863,-1.79002
0.265718,1.18122,-0.64172,-0.309834,4.3231,-0.7855,-3.38712,0.519104,1.08965,-1.15287,0.989609,-1.73266,-0.523308,-0.390228,0.51236,0.752304,-0.52029,1.65101,-0.483696,-0.426956,1.06484,0.921112,1.17604,0.325974,3.42614,-3.23206,2.76558,2.52618,-3.14636,0.148182,3.17308,2.34905,3.38787,0.519077,1.69202,1.59425,1.85786,1.47826,1.49873,-1.48156,0.303856,0.83004,1.7441,1.7532,1.35297,-0.246986,5.48833,-0.982983,0.630032,3.31857,1.98785,4.25167,1.85563,2.55185,0.0204811,2.36551,2.81725,-2.17772,1.87851,1.17604,0.930046,0.505848,-1.32631,1.03903,-3.00722,3.98831,0.959209,1.55111,3.11566,-0.407536,2.60102,-0.828129,2.3771,1.93607,-1.16558,0.383953,1.59884,-0.715633,-3.02317,1.02107,-1.69513,0.0351105,0.477036,4.61737,0.583389,1.30538,0.841152,-2.26168,0.226017,-0.333706,1.43971,0.0744743,0.545597,0.856155,2.14885,-0.713421,1.63949,-1.14865,4.16133,-2.36127,-0.181694,-0.633015,-0.58049,2.43308,1.95787,3.59975,-0.0598793,1.93376,2.10737,0.77021,0.683456,2.04656,-0.270702,3.10545,0.716606,0.949261,3.38072,-2.62119,3.18493,3.81318,-0.264118,2.86572,1.8671,-0.329269,2.96108,1.41223,1.9464,-1.06986,3.904,1.77691,2.99174,0.244648,2.79709,1.88998,2.00511,2.17665,3.47163,2.04186,1.86479,5.46315,-0.114441,5.70012,1.17832,1.51683,2.98363,-1.96723,0.0482407,1.60332,2.19067,2.94453,0.414227,2.75478,0.276638,2.91043,2.96717,1.48283,-0.0558739,-0.277309,-0.203465,2.48667,3.37111,4.04811,-1.17609,1.01205,0.350159,0.0766754,1.43957,1.48283,3.71516,0.847885,0.0533752,-1.83226,1.53056
0.266093,-0.66185,-1.05175,3.56114,1.96203,0.553986,-1.21651,-0.158031,-1.80893,1.9292,1.77486,-1.86471,2.28085,2.80102,3.52036,-4.5836,2.56939,0.604649,-0.984402,-0.634449,0.203613,-2.85574,-1.04154,1.77954,-0.798645,0.207329,2.90095,1.39604,0.973698,0.434937,-0.660137,2.47541,-0.455765,1.97579,7.34166,2.58336,4.30596,2.95037,5.10683,4.98744,-3.7682,1.12753,-2.69394,0.902103,0.00640869,-1.23162,3.72641,-0.229141,1.02147,1.03495,-0.0263138,2.85266,1.7818,2.1974,1.95678,1.13429,0.915493,3.80583,0.348877,-3.27166,0.355499,-0.655773,-2.03168,1.631,1.59455,0.850933,2.42416,-1.54211,1.80009,-1.78001,1.4685,-2.98077,2.50491,1.66748,2.20665,-0.97205,1.42323,2.66165,-0.0719299,0.545185,1.38052,-1.32829,-0.586708,0.89222,0.779377,0.73708,2.98333,1.38031,0.805115,0.042408,1.45684,1.91309,0.353245,2.31728,2.46762,2.47002,-1.15119,-1.85439,3.63893,0.987896,1.07088,0.320263,-0.401588,3.04716,0.721447,4.13608,-0.0690117,-2.41685,1.74755,-3.3054,0.589451,-0.158031,0.494385,2.17426,0.915489,1.83064,2.06553,-0.147194,2.06575,0.565086,2.05208,0.386559,3.15152,-0.244205,2.90572,-1.873,0.516426,1.61876,0.463638,6.27171,4.29382,0.533955,-1.24844,-0.513878,2.80649,3.95176,2.25537,1.68017,-1.50756,-0.563202,-1.38551,4.61544,-0.360641,4.92549,-1.1555,3.91069,-0.442631,-0.319729,3.09237,0.952221,1.19054,0.364323,5.80899,2.07736,-0.101604,3.53721,0.324749,-0.872395,1.43679,0.576103,2.05627,1.86876,-0.522408,2.28289,4.91021,1.2358,2.81509,1.88794,-0.8937,-0.990788,0.532124,0.650536,1.0618
0.266468,1.75899,2.37955,0.263687,1.65982,-0.0431633,0.550404,0.335701,2.39157,3.78493,-1.42015,0.995869,3.64166,1.82479,3.31281,0.583786,3.12617,4.23161,2.65142,1.78561,0.411953,-0.159195,-2.86458,2.39157,2.22997,-2.88887,1.62997,0.132042,-2.07423,0.243828,0.72937,0.751774,-3.49172,-1.00211,-1.80047,1.80171,2.49908,-1.82127,-0.257851,0.0313377,-2.67106,5.09703,0.525906,1.255,2.46641,-1.83893,-1.40958,-2.10942,3.95448,0.673443,3.77035,5.38356,2.59972,0.774136,-1.23893,-2.31122,1.06275,2.37267,1.18155,1.45627,-0.459454,2.48278,-0.00590515,-0.24044,4.04766,-0.235474,2.04245,0.823505,1.17709,0.673439,-0.313065,-1.01278,1.71707,-2.78375,-0.659042,2.3519,3.04221,-1.92214,1.14766,2.3166,3.20256,-0.391239,0.602066,4.23152,-0.0124207,2.52021,2.53424,3.10002,3.4157,0.239334,0.610981,1.08986,-1.5945,-2.48376,0.0334892,1.27096,2.36812,-1.87849,4.36383,2.16943,1.22469,2.28391,-0.948345,-1.52941,1.68034,2.53163,-0.39875,-1.75454,1.02226,0.910896,-0.420467,-1.20794,-0.616383,1.98097,-2.84848,2.85866,1.86628,-0.167912,2.90125,5.73775,1.03579,-1.86071,0.861465,0.655598,2.86826,0.162827,0.948586,-3.63208,-0.242569,-1.10386,1.45858,-0.774879,0.413227,0.883854,0.809944,1.91389,3.82139,1.97755,1.68269,2.88945,3.35831,4.26093,-0.804859,-1.56493,-1.24112,2.90362,1.06276,-0.455189,-0.957317,-3.72496,1.24736,-0.450768,4.60437,1.36932,-1.15279,1.37386,0.745125,-1.24952,-0.240448,2.24618,1.13513,0.729351,-0.978687,2.30723,-2.31947,2.22522,0.18935,1.16802,1.20195,-1.68284,2.50872,-1.98842,-1.67031
0.266843,1.556,3.72824,0.122742,0.962864,1.30488,2.36103,-1.38163,3.13536,0.23864,1.06769,-1.7352,0.59156,0.138119,1.95176,-0.554859,3.34613,-2.2781,2.2062,0.493885,-0.916,4.04382,2.24187,2.84064,2.59039,2.82473,0.933689,1.86277,1.33669,3.24786,1.15469,0.690083,-0.0127678,1.36926,-1.35648,-0.768692,-1.28132,2.0616,0.80431,4.81285,0.853367,1.68914,3.21927,1.26417,-1.90705,1.36843,-2.2618,-1.74976,-1.85844,2.57862,-0.954712,2.05794,1.86052,0.413235,-0.424099,2.48267,-3.43895,-1.4065,1.78513,3.32225,-0.862709,-1.29599,-0.726002,1.01889,3.8326,-2.41706,-0.933357,4.30148,0.797665,-1.84596,0.755016,-0.213543,2.59265,0.661076,0.127048,-0.339828,0.120529,2.06385,-0.704632,3.0655,1.74875,-0.50396,1.81689,1.45108,-2.50169,1.09699,0.127048,3.51635,0.281872,-2.16152,-0.726009,0.911549,-2.33966,-2.99371,0.393356,2.36104,4.68243,1.22693,1.77595,-0.220097,-0.238022,0.96949,4.55476,1.76244,0.884666,-3.89435,1.85637,1.64334,1.72792,1.03693,-0.233707,2.15526,-1.99592,-2.07715,1.47427,0.732891,3.23047,-0.879734,0.773018,3.28358,-0.516785,-1.41725,-2.84528,4.91857,0.938236,4.15663,-0.992966,-0.0694504,1.21342,5.81643,3.12821,1.0873,2.03946,-1.05518,0.347157,0.71487,-2.28844,0.38232,2.75412,2.82407,2.68394,0.295956,-1.29182,0.041729,-1.60764,-0.796497,-0.0979576,3.17327,0.826706,2.00166,1.65482,0.817776,0.234219,-0.984428,0.444271,2.55758,1.17055,-0.92696,0.920547,0.441986,-2.88334,1.35707,-0.375431,0.795349,4.2428,2.78228,-4.1787,1.47659,-0.161423,0.133644,4.0427,0.22477,2.11471
0.267219,1.98971,-1.05084,-0.150482,2.1005,-4.01186,3.06265,0.65377,0.755882,2.68736,0.021225,2.78478,1.91136,5.29652,6.48808,0.591419,1.08228,-0.193813,1.1204,2.33222,0.418617,3.70078,1.78987,1.06883,2.46917,0.833782,2.17471,0.238602,-1.372,1.70839,2.0958,3.4808,0.119545,-0.806763,0.993504,-1.40973,0.551617,0.032135,1.20011,-0.489536,3.65268,2.24402,2.41095,-1.43904,1.76778,-0.71508,2.95355,2.45511,1.29543,-4.22448,3.09097,-1.76105,-2.16297,3.81229,0.520172,1.62453,2.2255,2.82238,-0.576748,1.99846,3.08392,3.24763,-0.21331,-0.870796,1.8081,-0.237068,2.17433,-0.107063,-2.77285,0.995823,3.13123,2.5199,-0.557465,-1.04582,0.375916,2.38551,-0.361462,4.41666,0.0169144,-0.157032,-0.414162,0.334122,-1.88923,0.211002,-3.25315,0.571518,4.55293,1.26619,-0.500301,0.0342865,1.87128,0.478134,2.24631,3.52689,2.64285,1.28873,-0.934502,-2.84519,3.79786,2.4086,0.92717,1.27286,-2.31419,3.36419,-2.36558,1.52678,2.20902,-0.734306,2.07973,-0.122257,-2.20398,1.07105,-0.728107,0.333076,-0.1744,-1.8934,4.29583,1.08226,-2.37778,1.63816,0.738091,-0.321789,4.526,-1.00483,4.26372,-0.148376,2.31823,-0.0353432,3.30468,0.762695,-1.12819,2.44323,1.67238,-0.461624,2.48972,1.83558,0.840549,-0.602474,4.21048,5.224,-1.71258,3.06228,3.14806,-0.959892,4.80374,2.0053,3.06023,1.00023,3.83411,1.01728,1.7861,2.04912,1.63816,1.38852,0.606995,-2.05043,2.94655,-0.744965,1.32254,-0.0221901,5.74967,0.633575,-0.157017,-0.165726,0.571522,2.25557,2.17664,-1.84175,-0.870789,0.278084,2.43687,0.797791,3.21677
0.267594,-1.23859,1.21037,-1.38145,2.2306,-2.29405,1.33965,-0.0908127,-0.194496,0.770294,0.511669,1.78011,-1.00468,1.27644,-0.198906,3.91473,2.86539,-0.103809,-0.144703,1.23808,1.60789,-0.680782,2.84187,1.42992,1.06638,-0.423916,-0.943356,3.97285,2.41329,-1.80653,2.6318,1.23556,5.09016,-4.45671,0.0367699,4.50508,0.723621,0.522732,-0.0669594,2.8583,2.62479,4.30186,-0.30904,0.410179,0.281715,1.02064,1.03052,-0.877693,3.07316,-1.07872,-0.157772,0.409851,0.924522,-1.38571,-1.44135,-1.48309,6.00867,3.0377,-0.881901,0.101322,2.37609,0.708153,1.90546,1.88174,0.423382,1.57618,1.69447,2.32314,2.97403,2.98578,-0.426109,-1.0152,2.39001,0.0869865,0.452019,1.69579,-0.265831,-1.50609,2.23284,2.26985,1.51608,-1.92465,1.79486,3.34541,2.61672,2.36912,1.26507,-1.01729,1.83136,0.220264,-0.123348,-1.37944,1.35766,-0.844128,3.16524,0.628742,-0.41914,-2.88578,1.24254,-3.45716,-1.45176,4.26771,-2.06712,2.75122,3.26678,-0.964542,1.21977,0.288288,-2.96368,3.12054,2.41791,2.54903,-1.13148,-2.74388,3.2668,2.19584,1.31702,1.74819,-1.41708,1.88404,-0.414772,4.63948,-3.53312,4.79509,0.582363,-0.159935,1.12301,-0.457764,0.863094,1.64518,0.915569,3.37237,4.86917,0.144939,3.92707,0.0433083,2.43193,0.412373,-0.386806,0.500679,3.39932,1.7447,1.32161,1.17735,1.20168,0.615414,0.626472,-2.29405,1.68309,-0.0414772,1.41879,2.5887,1.57909,0.116577,3.62663,0.831871,1.73451,-1.96032,2.08506,2.30223,0.59573,-0.31353,2.57465,-0.88829,-2.10105,-0.0561371,1.59504,1.03498,1.17019,0.255344,0.117641,0.65712,1.48874
0.267969,0.37249,-2.79881,-0.104649,-0.25703,0.877655,1.28843,5.19655,-0.681377,1.54716,-1.33848,0.124084,-0.139397,1.327,-0.903324,1.21346,4.77369,-0.800884,-2.15737,1.39725,0.382278,4.02155,1.48556,2.58276,0.448753,-2.78685,2.32317,4.32845,0.582134,-1.6481,2.34874,-0.903286,1.8111,2.04102,0.979824,4.13525,-1.87415,3.02504,0.542065,-0.674995,1.25437,0.542076,1.48098,-0.794537,2.87591,1.26788,0.522072,-1.96019,0.968586,4.14014,2.07798,0.613308,-1.76735,0.544266,-0.279022,-0.104637,1.50374,1.79494,3.04398,0.941639,0.328777,-1.8886,0.59309,-4.66911,3.78917,1.981,2.10123,-0.715164,0.208851,2.94228,2.00836,2.02946,2.62962,-3.00292,0.770985,-0.717819,-0.651318,1.17725,-0.472443,1.08649,3.21733,0.510956,0.0407753,3.86927,0.909157,-1.41996,-2.93217,0.721912,1.49007,5.96576,-0.820156,2.83804,2.93983,4.60302,-2.41413,1.72377,-0.267967,0.244061,3.79643,-1.78407,-1.4889,1.0549,0.575314,-0.695847,3.46269,-0.524242,1.80879,3.64626,2.33249,4.06536,2.22182,2.80271,-1.68363,0.724636,1.06842,0.688362,2.3495,-0.668499,-0.359367,2.30517,1.25897,-1.04177,1.29068,1.39953,-3.65055,2.62021,-0.466011,4.1464,2.51843,-1.88339,-1.6669,0.433529,-0.276859,0.659847,-2.89167,0.442036,1.14529,0.404366,2.7033,1.80494,-0.536011,1.60666,-0.252697,1.33591,1.35419,3.55949,-1.43466,-2.82526,-2.81311,1.22502,2.24045,1.86255,3.06778,0.739735,0.357506,1.83259,-1.3342,-2.68795,1.43132,-1.8243,0.595478,2.23811,2.17533,1.62173,-0.00454712,2.07798,1.44959,1.50609,2.73858,-2.92613,0.735878,3.38607,2.86167
0.268344,2.53248,0.693233,-3.22934,2.32686,2.05241,0.411877,1.58723,1.58496,1.74523,-0.464703,2.9239,1.04921,2.71313,1.04215,1.95391,2.46014,0.497414,3.36219,3.96529,-1.77502,-0.438755,3.94346,2.76909,-0.958176,0.370399,-1.68197,0.0822182,-1.68965,-0.555084,4.68935,-0.894226,4.48942,3.52497,0.106327,2.58184,-1.10204,1.91476,-0.649933,-1.09991,-0.159225,0.211857,-1.01137,0.826881,0.903057,1.36169,0.299759,-1.29419,0.0953522,-2.47714,0.330597,-1.12081,1.26428,0.968166,1.23339,1.40371,0.086586,1.99083,2.25632,-3.69759,3.34072,-0.0406456,0.369919,-1.71053,1.37867,-2.3414,0.352741,5.76418,2.35944,0.86274,1.8783,2.86724,3.46277,2.2066,3.24005,1.1161,-1.39978,5.68555,1.03771,3.2282,-0.378189,-0.464714,0.361084,3.50367,1.2221,0.748253,3.02454,0.497402,2.76427,1.37867,-0.275414,1.8369,2.47639,2.29421,2.56305,2.45778,-2.41843,-3.96414,2.89317,-1.6591,1.76133,-1.86394,-0.937775,1.25377,-4.11263,-0.413223,-1.5567,1.55704,3.48902,0.786259,2.62875,4.49387,3.60374,2.33544,0.0865898,2.07687,-0.481838,-0.12434,4.80931,-1.16955,0.275574,2.30132,-0.662762,-0.878147,0.150459,1.72916,-3.47649,2.05846,5.29258,1.69933,2.762,4.4007,0.912006,5.50044,4.12711,1.51365,2.75078,2.87428,0.842594,2.86014,-0.962502,-2.51376,1.68573,-1.15279,0.907482,4.16596,-0.667103,2.91441,0.341717,4.32747,5.12946,-1.39135,-2.57074,1.05343,1.32315,0.519547,2.33849,2.30053,1.09167,0.566097,3.28542,-0.807697,1.93548,1.71083,1.07142,3.77884,0.786259,1.48868,1.73835,-1.495,1.05145,2.05844,0.0270081
