# Chi2 Rg SupportVolume
8.76549e+00 2.77482e+01 3.41506e+05
4.06146e+00 2.78402e+01 3.41506e+05
3.37346e+00 2.79066e+01 3.41506e+05
3.60190e+00 2.79562e+01 3.41506e+05
3.93062e+00 2.79941e+01 3.41506e+05
4.18385e+00 2.80240e+01 3.41506e+05
4.36611e+00 2.80476e+01 3.41506e+05
4.48581e+00 2.80667e+01 3.41506e+05
4.55421e+00 2.80822e+01 3.41506e+05
4.56820e+00 2.80952e+01 3.41506e+05
4.56463e+00 2.81059e+01 3.41506e+05
4.56280e+00 2.81147e+01 3.41506e+05
4.55975e+00 2.81221e+01 3.41506e+05
4.55241e+00 2.81287e+01 3.41506e+05
4.52772e+00 2.81343e+01 3.41506e+05
4.49542e+00 2.81391e+01 4.27738e+05
4.45143e+00 2.81235e+01 4.27738e+05
4.29090e+00 2.81381e+01 4.27738e+05
4.29046e+00 2.81448e+01 4.27738e+05
4.25170e+00 2.81502e+01 4.27738e+05
4.18876e+00 2.81547e+01 4.27738e+05
4.13056e+00 2.81585e+01 4.27738e+05
4.06883e+00 2.81617e+01 4.27738e+05
3.99829e+00 2.81644e+01 4.27738e+05
3.92207e+00 2.81667e+01 4.27738e+05
3.84369e+00 2.81686e+01 4.27738e+05
3.76302e+00 2.81703e+01 4.27738e+05
3.68876e+00 2.81718e+01 4.27738e+05
3.62030e+00 2.81729e+01 4.27738e+05
3.55131e+00 2.81739e+01 4.27738e+05
3.48285e+00 2.81746e+01 4.27738e+05
3.41517e+00 2.81751e+01 4.27738e+05
3.35305e+00 2.81755e+01 4.27738e+05
3.29025e+00 2.81759e+01 4.27738e+05
3.22895e+00 2.81761e+01 4.27738e+05
3.17578e+00 2.81761e+01 4.22263e+05
3.12860e+00 2.81756e+01 4.22263e+05
3.13811e+00 2.81764e+01 4.22263e+05
3.10190e+00 2.81767e+01 4.22263e+05
3.07001e+00 2.81770e+01 4.22263e+05
3.03922e+00 2.81771e+01 4.22263e+05
3.00711e+00 2.81772e+01 4.22263e+05
2.97636e+00 2.81772e+01 4.22263e+05
2.94841e+00 2.81772e+01 4.22263e+05
2.91393e+00 2.81772e+01 4.22263e+05
2.87804e+00 2.81771e+01 4.22263e+05
2.84466e+00 2.81769e+01 4.22263e+05
2.80991e+00 2.81767e+01 4.22263e+05
2.78012e+00 2.81764e+01 4.22263e+05
2.75333e+00 2.81762e+01 4.22263e+05
2.72396e+00 2.81759e+01 4.22263e+05
2.69127e+00 2.81757e+01 4.22263e+05
2.65953e+00 2.81753e+01 4.22263e+05
2.63308e+00 2.81749e+01 4.22263e+05
2.60940e+00 2.81745e+01 4.22263e+05
2.58474e+00 2.81741e+01 4.14050e+05
2.55965e+00 2.81653e+01 4.14050e+05
2.52289e+00 2.81688e+01 4.14050e+05
2.56790e+00 2.81691e+01 4.14050e+05
2.55876e+00 2.81691e+01 4.14050e+05
2.53275e+00 2.81689e+01 4.14050e+05
2.49943e+00 2.81685e+01 4.14050e+05
2.46678e+00 2.81681e+01 4.14050e+05
2.43247e+00 2.81676e+01 4.14050e+05
2.39838e+00 2.81671e+01 4.14050e+05
2.36470e+00 2.81665e+01 4.14050e+05
2.32856e+00 2.81661e+01 4.14050e+05
2.29326e+00 2.81656e+01 4.14050e+05
2.25779e+00 2.81651e+01 4.14050e+05
2.22064e+00 2.81647e+01 4.14050e+05
2.18472e+00 2.81642e+01 4.14050e+05
2.14539e+00 2.81638e+01 4.14050e+05
2.11158e+00 2.81633e+01 4.14050e+05
2.07946e+00 2.81628e+01 4.14050e+05
